dcid,date,SdrAllocationsSdr
country/CAN,2004-03-31,779290000.0
country/CAF,2004-03-31,9325000.0
country/TCD,2004-03-31,9409000.0
country/CHL,2004-03-31,121924000.0
country/CHN,2004-03-31,236800000.0
country/COL,2004-03-31,114271000.0
country/COM,2004-03-31,716400.0
country/COD,2004-03-31,86309000.0
country/COG,2004-03-31,9719000.0
country/CRI,2004-03-31,23726000.0
country/CIV,2004-03-31,37828000.0
country/HRV,2004-03-31,44205369.0
country/CYP,2004-03-31,19438000.0
country/DNK,2004-03-31,178864000.0
country/DJI,2004-03-31,1178000.0
country/DMA,2004-03-31,592400.0
country/DOM,2004-03-31,31585000.0
country/ECU,2004-03-31,32929000.0
country/EGY,2004-03-31,135924000.0
country/SLV,2004-03-31,24985000.0
country/GNQ,2004-03-31,5812000.0
country/EST,2004-03-31,0.0
country/SWZ,2004-03-31,6432000.0
country/ETH,2004-03-31,11160000.0
country/FJI,2004-03-31,6958000.0
country/FIN,2004-03-31,142690000.0
country/FRA,2004-03-31,1079870000.0
country/GAB,2004-03-31,14091000.0
country/GMB,2004-03-31,5121000.0
country/GEO,2004-03-31,0.0
country/DEU,2004-03-31,1210760000.0
country/GHA,2004-03-31,62983000.0
country/GRC,2004-03-31,103544000.0
country/GRD,2004-03-31,930000.0
country/GTM,2004-03-31,27678000.0
country/GIN,2004-03-31,17604000.0
country/GNB,2004-03-31,1212400.0
country/GUY,2004-03-31,14530000.0
country/HTI,2004-03-31,13697000.0
country/HND,2004-03-31,19057000.0
country/HUN,2004-03-31,0.0
country/ISL,2004-03-31,16409000.0
country/IND,2004-03-31,681170000.0
country/IDN,2004-03-31,238956000.0
country/IRN,2004-03-31,244056000.0
country/IRQ,2004-03-31,68463800.0
country/IRL,2004-03-31,87263000.0
country/ISR,2004-03-31,106360000.0
country/ITA,2004-03-31,702400000.0
country/JAM,2004-03-31,40613000.0
country/JPN,2004-03-31,891690000.0
country/JOR,2004-03-31,16887000.0
country/KAZ,2004-03-31,0.0
country/KEN,2004-03-31,36990000.0
country/KIR,2004-03-31,0.0
country/KOR,2004-03-31,72911200.0
country/KWT,2004-03-31,26744400.0
country/KGZ,2004-03-31,0.0
country/LAO,2004-03-31,9409000.0
country/LVA,2004-03-31,0.0
country/LBN,2004-03-31,4393200.0
country/LSO,2004-03-31,3739000.0
country/LBR,2004-03-31,21007000.0
country/LBY,2004-03-31,58771200.0
country/LTU,2004-03-31,0.0
country/LUX,2004-03-31,16955000.0
country/MDG,2004-03-31,19270000.0
country/MWI,2004-03-31,10975000.0
country/MYS,2004-03-31,139048000.0
country/MDV,2004-03-31,282400.0
country/MLI,2004-03-31,15912000.0
country/MLT,2004-03-31,11288000.0
country/MRT,2004-03-31,9719000.0
country/MUS,2004-03-31,15744000.0
country/MEX,2004-03-31,290020000.0
country/FSM,2004-03-31,0.0
country/MDA,2004-03-31,0.0
country/MNG,2004-03-31,0.0
country/MAR,2004-03-31,85689000.0
country/MOZ,2004-03-31,0.0
country/MMR,2004-03-31,43474000.0
country/NAM,2004-03-31,0.0
country/NPL,2004-03-31,8104800.0
country/NLD,2004-03-31,530340000.0
country/NZL,2004-03-31,141322000.0
country/NIC,2004-03-31,19483000.0
country/NER,2004-03-31,9409000.0
country/NGA,2004-03-31,157155000.0
country/MKD,2004-03-31,8378694.0
country/NOR,2004-03-31,167770000.0
country/OMN,2004-03-31,6262000.0
country/PAK,2004-03-31,169989000.0
country/PAN,2004-03-31,26322000.0
country/PNG,2004-03-31,9300000.0
country/PRY,2004-03-31,13697000.0
country/PER,2004-03-31,91319000.0
country/PHL,2004-03-31,116595000.0
country/POL,2004-03-31,0.0
country/PRT,2004-03-31,53320000.0
country/QAT,2004-03-31,12821600.0
country/ROU,2004-03-31,75950000.0
country/RUS,2004-03-31,0.0
country/RWA,2004-03-31,13697000.0
country/WSM,2004-03-31,1142000.0
country/SMR,2004-03-31,0.0
country/STP,2004-03-31,620000.0
country/SAU,2004-03-31,195526800.0
country/SEN,2004-03-31,24462000.0
country/SRB,2004-03-31,56664797.0
country/SYC,2004-03-31,406400.0
country/SLE,2004-03-31,17455000.0
country/SGP,2004-03-31,16475200.0
country/SVK,2004-03-31,0.0
country/SVN,2004-03-31,25430888.0
country/SLB,2004-03-31,654400.0
country/SOM,2004-03-31,13697000.0
country/ZAF,2004-03-31,220360000.0
country/ESP,2004-03-31,298805000.0
country/LKA,2004-03-31,70868000.0
country/KNA,2004-03-31,0.0
country/LCA,2004-03-31,741600.0
country/VCT,2004-03-31,353600.0
country/SDN,2004-03-31,52192000.0
country/SUR,2004-03-31,7750000.0
country/SWE,2004-03-31,246525000.0
country/CHE,2004-03-31,0.0
country/SYR,2004-03-31,36564000.0
country/TJK,2004-03-31,0.0
country/TZA,2004-03-31,31372000.0
country/THA,2004-03-31,84652000.0
country/TGO,2004-03-31,10975000.0
country/TON,2004-03-31,0.0
country/TTO,2004-03-31,46231000.0
country/TUN,2004-03-31,34243000.0
country/TUR,2004-03-31,112307000.0
country/UGA,2004-03-31,29396000.0
country/UKR,2004-03-31,0.0
country/ARE,2004-03-31,38736800.0
country/GBR,2004-03-31,1913070000.0
country/USA,2004-03-31,4899530000.0
country/URY,2004-03-31,49977000.0
country/UZB,2004-03-31,0.0
country/VUT,2004-03-31,0.0
country/VEN,2004-03-31,316890000.0
country/VNM,2004-03-31,47658000.0
country/YEM,2004-03-31,28743000.0
country/ZMB,2004-03-31,68298000.0
country/ZWE,2004-03-31,10200000.0
Earth,2004-03-31,21433330200.0
country/AFG,1970-03-31,4872000.0
country/DZA,1970-03-31,12600000.0
country/ARG,1970-03-31,58800000.0
country/AUS,1970-03-31,84000000.0
country/AUT,1970-03-31,29400000.0
country/BEL,1970-03-31,70896000.0
country/BEN,1970-03-31,1680000.0
country/BOL,1970-03-31,4872000.0
country/BWA,1970-03-31,504000.0
country/BRA,1970-03-31,58800000.0
country/BFA,1970-03-31,1680000.0
country/BDI,1970-03-31,2520000.0
country/KHM,1970-03-31,3192000.0
country/CMR,1970-03-31,3057600.0
country/CAN,1970-03-31,124320000.0
country/CAF,1970-03-31,1596000.0
country/TCD,1970-03-31,1680000.0
country/CHL,1970-03-31,21000000.0
country/COL,1970-03-31,21000000.0
country/COD,1970-03-31,15120000.0
country/COG,1970-03-31,1680000.0
country/CRI,1970-03-31,4200000.0
country/CIV,1970-03-31,3192000.0
country/CYP,1970-03-31,3360000.0
country/DNK,1970-03-31,27384000.0
country/DOM,1970-03-31,5376000.0
country/ECU,1970-03-31,4200000.0
country/EGY,1970-03-31,25200000.0
country/SLV,1970-03-31,4200000.0
country/GNQ,1970-03-31,1008000.0
country/SWZ,1970-03-31,1008000.0
country/FIN,1970-03-31,21000000.0
country/FRA,1970-03-31,165480000.0
country/GAB,1970-03-31,1596000.0
country/GMB,1970-03-31,840000.0
country/DEU,1970-03-31,201600000.0
country/GHA,1970-03-31,11592000.0
country/GRC,1970-03-31,16800000.0
country/GTM,1970-03-31,4200000.0
country/GIN,1970-03-31,3192000.0
country/GUY,1970-03-31,2520000.0
country/HTI,1970-03-31,2520000.0
country/HND,1970-03-31,3192000.0
country/ISL,1970-03-31,2520000.0
country/IND,1970-03-31,126000000.0
country/IDN,1970-03-31,34776000.0
country/IRN,1970-03-31,21000000.0
country/IRL,1970-03-31,13440000.0
country/ISR,1970-03-31,15120000.0
country/ITA,1970-03-31,105000000.0
country/JAM,1970-03-31,6384000.0
country/JPN,1970-03-31,121800000.0
country/JOR,1970-03-31,2688000.0
country/KEN,1970-03-31,5376000.0
country/KOR,1970-03-31,8400000.0
country/LAO,1970-03-31,1680000.0
country/LSO,1970-03-31,504000.0
country/LBR,1970-03-31,3360000.0
country/LUX,1970-03-31,3192000.0
country/MDG,1970-03-31,3192000.0
country/MWI,1970-03-31,1890000.0
country/MYS,1970-03-31,21000000.0
country/MLI,1970-03-31,2856000.0
country/MLT,1970-03-31,1680000.0
country/MRT,1970-03-31,1680000.0
country/MUS,1970-03-31,2688000.0
country/MEX,1970-03-31,45360000.0
country/MAR,1970-03-31,15120000.0
country/MMR,1970-03-31,8064000.0
country/NLD,1970-03-31,87360000.0
country/NZL,1970-03-31,26376000.0
country/NIC,1970-03-31,3192000.0
country/NER,1970-03-31,1680000.0
country/NGA,1970-03-31,16800000.0
country/NOR,1970-03-31,25200000.0
country/PAK,1970-03-31,31584000.0
country/PAN,1970-03-31,4704000.0
country/PRY,1970-03-31,2520000.0
country/PER,1970-03-31,14280000.0
country/PHL,1970-03-31,18480000.0
country/RWA,1970-03-31,2520000.0
country/SEN,1970-03-31,4200000.0
country/SLE,1970-03-31,2520000.0
country/SOM,1970-03-31,2520000.0
country/ZAF,1970-03-31,33600000.0
country/ESP,1970-03-31,42000000.0
country/LKA,1970-03-31,13104000.0
country/SDN,1970-03-31,9576000.0
country/SWE,1970-03-31,37800000.0
country/SYR,1970-03-31,6384000.0
country/TZA,1970-03-31,5376000.0
country/TGO,1970-03-31,1890000.0
country/TTO,1970-03-31,7392000.0
country/TUN,1970-03-31,5880000.0
country/TUR,1970-03-31,18144000.0
country/UGA,1970-03-31,5376000.0
country/GBR,1970-03-31,409920000.0
country/USA,1970-03-31,866880000.0
country/URY,1970-03-31,9240000.0
country/VEN,1970-03-31,42000000.0
country/VNM,1970-03-31,6552000.0
country/YUG,1970-03-31,25200000.0
country/ZMB,1970-03-31,8400000.0
Earth,1970-03-31,3414045600.0
country/AFG,2007-04-30,26703000.0
country/ALB,2007-04-30,0.0
country/DZA,2007-04-30,128640000.0
country/AGO,2007-04-30,0.0
country/ATG,2007-04-30,0.0
country/ARG,2007-04-30,318370000.0
country/ARM,2007-04-30,0.0
country/AUS,2007-04-30,470545000.0
country/AUT,2007-04-30,179045000.0
country/AZE,2007-04-30,0.0
country/BHS,2007-04-30,10230000.0
country/BHR,2007-04-30,6200000.0
country/BGD,2007-04-30,47120000.0
country/BRB,2007-04-30,8039000.0
country/BLR,2007-04-30,0.0
country/BEL,2007-04-30,485246000.0
country/BLZ,2007-04-30,0.0
country/BEN,2007-04-30,9409000.0
country/BTN,2007-04-30,0.0
country/BOL,2007-04-30,26703000.0
country/BIH,2007-04-30,20481252.0
country/BWA,2007-04-30,4359000.0
country/BRA,2007-04-30,358670000.0
country/BRN,2007-04-30,0.0
country/BGR,2007-04-30,0.0
country/BFA,2007-04-30,9409000.0
country/BDI,2007-04-30,13697000.0
country/CPV,2007-04-30,620000.0
country/KHM,2007-04-30,15417000.0
country/CMR,2007-04-30,24462600.0
country/CAN,2007-04-30,779290000.0
country/CAF,2007-04-30,9325000.0
country/TCD,2007-04-30,9409000.0
country/CHL,2007-04-30,121924000.0
country/CHN,2007-04-30,236800000.0
country/COL,2007-04-30,114271000.0
country/COM,2007-04-30,716400.0
country/COD,2007-04-30,86309000.0
country/COG,2007-04-30,9719000.0
country/CRI,2007-04-30,23726000.0
country/CIV,2007-04-30,37828000.0
country/HRV,2007-04-30,44205369.0
country/CYP,2007-04-30,19438000.0
country/CZE,2007-04-30,0.0
country/DNK,2007-04-30,178864000.0
country/DJI,2007-04-30,1178000.0
country/DMA,2007-04-30,592400.0
country/DOM,2007-04-30,31585000.0
country/ECU,2007-04-30,32929000.0
country/EGY,2007-04-30,135924000.0
country/SLV,2007-04-30,24985000.0
country/GNQ,2007-04-30,5812000.0
country/EST,2007-04-30,0.0
country/SWZ,2007-04-30,6432000.0
country/ETH,2007-04-30,11160000.0
country/FJI,2007-04-30,6958000.0
country/FIN,2007-04-30,142690000.0
country/FRA,2007-04-30,1079870000.0
country/GAB,2007-04-30,14091000.0
country/GMB,2007-04-30,5121000.0
country/GEO,2007-04-30,0.0
country/DEU,2007-04-30,1210760000.0
country/GHA,2007-04-30,62983000.0
country/GRC,2007-04-30,103544000.0
country/GRD,2007-04-30,930000.0
country/GTM,2007-04-30,27678000.0
country/GIN,2007-04-30,17604000.0
country/GNB,2007-04-30,1212400.0
country/GUY,2007-04-30,14530000.0
country/HTI,2007-04-30,13697000.0
country/HND,2007-04-30,19057000.0
country/HUN,2007-04-30,0.0
country/ISL,2007-04-30,16409000.0
country/IND,2007-04-30,681170000.0
country/IDN,2007-04-30,238956000.0
country/IRN,2007-04-30,244056000.0
country/IRQ,2007-04-30,68463800.0
country/IRL,2007-04-30,87263000.0
country/ISR,2007-04-30,106360000.0
country/ITA,2007-04-30,702400000.0
country/JAM,2007-04-30,40613000.0
country/JPN,2007-04-30,891690000.0
country/JOR,2007-04-30,16887000.0
country/KAZ,2007-04-30,0.0
country/KEN,2007-04-30,36990000.0
country/KIR,2007-04-30,0.0
country/KOR,2007-04-30,72911200.0
country/KWT,2007-04-30,26744400.0
country/KGZ,2007-04-30,0.0
country/LAO,2007-04-30,9409000.0
country/LVA,2007-04-30,0.0
country/LBN,2007-04-30,4393200.0
country/LSO,2007-04-30,3739000.0
country/LBR,2007-04-30,21007000.0
country/LBY,2007-04-30,58771200.0
country/LTU,2007-04-30,0.0
country/LUX,2007-04-30,16955000.0
country/MDG,2007-04-30,19270000.0
country/MWI,2007-04-30,10975000.0
country/MYS,2007-04-30,139048000.0
country/MDV,2007-04-30,282400.0
country/MLI,2007-04-30,15912000.0
country/MLT,2007-04-30,11288000.0
country/MRT,2007-04-30,9719000.0
country/MUS,2007-04-30,15744000.0
country/MEX,2007-04-30,290020000.0
country/FSM,2007-04-30,0.0
country/MDA,2007-04-30,0.0
country/MNG,2007-04-30,0.0
country/MAR,2007-04-30,85689000.0
country/MOZ,2007-04-30,0.0
country/MMR,2007-04-30,43474000.0
country/NAM,2007-04-30,0.0
country/NPL,2007-04-30,8104800.0
country/NLD,2007-04-30,530340000.0
country/NZL,2007-04-30,141322000.0
country/NIC,2007-04-30,19483000.0
country/NER,2007-04-30,9409000.0
country/NGA,2007-04-30,157155000.0
country/MKD,2007-04-30,8378694.0
country/NOR,2007-04-30,167770000.0
country/OMN,2007-04-30,6262000.0
country/PAK,2007-04-30,169989000.0
country/PAN,2007-04-30,26322000.0
country/PNG,2007-04-30,9300000.0
country/PRY,2007-04-30,13697000.0
country/PER,2007-04-30,91319000.0
country/PHL,2007-04-30,116595000.0
country/POL,2007-04-30,0.0
country/PRT,2007-04-30,53320000.0
country/QAT,2007-04-30,12821600.0
country/ROU,2007-04-30,75950000.0
country/RUS,2007-04-30,0.0
country/RWA,2007-04-30,13697000.0
country/WSM,2007-04-30,1142000.0
country/SMR,2007-04-30,0.0
country/STP,2007-04-30,620000.0
country/SAU,2007-04-30,195526800.0
country/SEN,2007-04-30,24462000.0
country/SRB,2007-04-30,56664797.0
country/SYC,2007-04-30,406400.0
country/SLE,2007-04-30,17455000.0
country/SGP,2007-04-30,16475200.0
country/SVK,2007-04-30,0.0
country/SVN,2007-04-30,25430888.0
country/SLB,2007-04-30,654400.0
country/SOM,2007-04-30,13697000.0
country/ZAF,2007-04-30,220360000.0
country/ESP,2007-04-30,298805000.0
country/LKA,2007-04-30,70868000.0
country/KNA,2007-04-30,0.0
country/LCA,2007-04-30,741600.0
country/VCT,2007-04-30,353600.0
country/SDN,2007-04-30,52192000.0
country/SUR,2007-04-30,7750000.0
country/SWE,2007-04-30,246525000.0
country/CHE,2007-04-30,0.0
country/SYR,2007-04-30,36564000.0
country/TJK,2007-04-30,0.0
country/TZA,2007-04-30,31372000.0
country/THA,2007-04-30,84652000.0
country/TGO,2007-04-30,10975000.0
country/TON,2007-04-30,0.0
country/TTO,2007-04-30,46231000.0
country/TUN,2007-04-30,34243000.0
country/TUR,2007-04-30,112307000.0
country/UGA,2007-04-30,29396000.0
country/UKR,2007-04-30,0.0
country/ARE,2007-04-30,38736800.0
country/GBR,2007-04-30,1913070000.0
country/USA,2007-04-30,4899530000.0
country/URY,2007-04-30,49977000.0
country/UZB,2007-04-30,0.0
country/VUT,2007-04-30,0.0
country/VEN,2007-04-30,316890000.0
country/VNM,2007-04-30,47658000.0
country/YEM,2007-04-30,28743000.0
country/ZMB,2007-04-30,68298000.0
country/ZWE,2007-04-30,10200000.0
Earth,2007-04-30,21433330200.0
country/AFG,1990-06-30,26703000.0
country/DZA,1990-06-30,128640000.0
country/AGO,1990-06-30,0.0
country/ATG,1990-06-30,0.0
country/ARG,1990-06-30,318370000.0
country/AUS,1990-06-30,470545000.0
country/AUT,1990-06-30,179045000.0
country/BHS,1990-06-30,10230000.0
country/BHR,1990-06-30,6200000.0
country/BGD,1990-06-30,47120000.0
country/BRB,1990-06-30,8039000.0
country/BEL,1990-06-30,485246000.0
country/BLZ,1990-06-30,0.0
country/BEN,1990-06-30,9409000.0
country/BTN,1990-06-30,0.0
country/BOL,1990-06-30,26703000.0
country/BWA,1990-06-30,4359000.0
country/BRA,1990-06-30,358670000.0
country/BFA,1990-06-30,9409000.0
country/BDI,1990-06-30,13697000.0
country/CPV,1990-06-30,620000.0
country/KHM,1990-06-30,15417000.0
country/CMR,1990-06-30,24462600.0
country/CAN,1990-06-30,779290000.0
country/CAF,1990-06-30,9325000.0
country/TCD,1990-06-30,9409000.0
country/CHL,1990-06-30,121924000.0
country/CHN,1990-06-30,236800000.0
country/COL,1990-06-30,114271000.0
country/COM,1990-06-30,716400.0
country/COD,1990-06-30,86309000.0
country/COG,1990-06-30,9719000.0
country/CRI,1990-06-30,23726000.0
country/CIV,1990-06-30,37828000.0
country/CYP,1990-06-30,19438000.0
country/DNK,1990-06-30,178864000.0
country/DJI,1990-06-30,1178000.0
country/DMA,1990-06-30,592400.0
country/DOM,1990-06-30,31585000.0
country/ECU,1990-06-30,32929000.0
country/EGY,1990-06-30,135924000.0
country/SLV,1990-06-30,24985000.0
country/GNQ,1990-06-30,5812000.0
country/SWZ,1990-06-30,6432000.0
country/ETH,1990-06-30,11160000.0
country/FJI,1990-06-30,6958000.0
country/FIN,1990-06-30,142690000.0
country/FRA,1990-06-30,1079870000.0
country/GAB,1990-06-30,14091000.0
country/GMB,1990-06-30,5121000.0
country/DEU,1990-06-30,1210760000.0
country/GHA,1990-06-30,62983000.0
country/GRC,1990-06-30,103544000.0
country/GRD,1990-06-30,930000.0
country/GTM,1990-06-30,27678000.0
country/GIN,1990-06-30,17604000.0
country/GNB,1990-06-30,1212400.0
country/GUY,1990-06-30,14530000.0
country/HTI,1990-06-30,13697000.0
country/HND,1990-06-30,19057000.0
country/HUN,1990-06-30,0.0
country/ISL,1990-06-30,16409000.0
country/IND,1990-06-30,681170000.0
country/IDN,1990-06-30,238956000.0
country/IRN,1990-06-30,244056000.0
country/IRQ,1990-06-30,68463800.0
country/IRL,1990-06-30,87263000.0
country/ISR,1990-06-30,106360000.0
country/ITA,1990-06-30,702400000.0
country/JAM,1990-06-30,40613000.0
country/JPN,1990-06-30,891690000.0
country/JOR,1990-06-30,16887000.0
country/KEN,1990-06-30,36990000.0
country/KIR,1990-06-30,0.0
country/KOR,1990-06-30,72911200.0
country/KWT,1990-06-30,26744400.0
country/LAO,1990-06-30,9409000.0
country/LBN,1990-06-30,4393200.0
country/LSO,1990-06-30,3739000.0
country/LBR,1990-06-30,21007000.0
country/LBY,1990-06-30,58771200.0
country/LUX,1990-06-30,16955000.0
country/MDG,1990-06-30,19270000.0
country/MWI,1990-06-30,10975000.0
country/MYS,1990-06-30,139048000.0
country/MDV,1990-06-30,282400.0
country/MLI,1990-06-30,15912000.0
country/MLT,1990-06-30,11288000.0
country/MRT,1990-06-30,9719000.0
country/MUS,1990-06-30,15744000.0
country/MEX,1990-06-30,290020000.0
country/MAR,1990-06-30,85689000.0
country/MOZ,1990-06-30,0.0
country/MMR,1990-06-30,43474000.0
country/NPL,1990-06-30,8104800.0
country/NLD,1990-06-30,530340000.0
country/NZL,1990-06-30,141322000.0
country/NIC,1990-06-30,19483000.0
country/NER,1990-06-30,9409000.0
country/NGA,1990-06-30,157155000.0
country/NOR,1990-06-30,167770000.0
country/OMN,1990-06-30,6262000.0
country/PAK,1990-06-30,169989000.0
country/PAN,1990-06-30,26322000.0
country/PNG,1990-06-30,9300000.0
country/PRY,1990-06-30,13697000.0
country/PER,1990-06-30,91319000.0
country/PHL,1990-06-30,116595000.0
country/POL,1990-06-30,0.0
country/PRT,1990-06-30,53320000.0
country/QAT,1990-06-30,12821600.0
country/ROU,1990-06-30,75950000.0
country/RWA,1990-06-30,13697000.0
country/WSM,1990-06-30,1142000.0
country/STP,1990-06-30,620000.0
country/SAU,1990-06-30,195526800.0
country/SEN,1990-06-30,24462000.0
country/SYC,1990-06-30,406400.0
country/SLE,1990-06-30,17455000.0
country/SGP,1990-06-30,16475200.0
country/SLB,1990-06-30,654400.0
country/SOM,1990-06-30,13697000.0
country/ZAF,1990-06-30,220360000.0
country/ESP,1990-06-30,298805000.0
country/LKA,1990-06-30,70868000.0
country/LCA,1990-06-30,741600.0
country/VCT,1990-06-30,353600.0
country/SDN,1990-06-30,52192000.0
country/SUR,1990-06-30,7750000.0
country/SWE,1990-06-30,246525000.0
country/SYR,1990-06-30,36564000.0
country/TZA,1990-06-30,31372000.0
country/THA,1990-06-30,84652000.0
country/TGO,1990-06-30,10975000.0
country/TON,1990-06-30,0.0
country/TTO,1990-06-30,46231000.0
country/TUN,1990-06-30,34243000.0
country/TUR,1990-06-30,112307000.0
country/UGA,1990-06-30,29396000.0
country/ARE,1990-06-30,38736800.0
country/GBR,1990-06-30,1913070000.0
country/USA,1990-06-30,4899530000.0
country/URY,1990-06-30,49977000.0
country/VUT,1990-06-30,0.0
country/VEN,1990-06-30,316890000.0
country/VNM,1990-06-30,47658000.0
country/YEM,1990-06-30,28743000.0
country/YUG,1990-06-30,155161000.0
country/ZMB,1990-06-30,68298000.0
country/ZWE,1990-06-30,10200000.0
Earth,1990-06-30,21433330200.0
country/AFG,1977-07-31,12753000.0
country/DZA,1977-07-31,40290000.0
country/ARG,1977-07-31,152520000.0
country/AUS,1977-07-31,225645000.0
country/AUT,1977-07-31,76745000.0
country/BGD,1977-07-31,0.0
country/BRB,1977-07-31,2769000.0
country/BEL,1977-07-31,209346000.0
country/BEN,1977-07-31,4449000.0
country/BOL,1977-07-31,12753000.0
country/BWA,1977-07-31,1569000.0
country/BRA,1977-07-31,152520000.0
country/BFA,1977-07-31,4449000.0
country/BDI,1977-07-31,6567000.0
country/KHM,1977-07-31,8517000.0
country/CMR,1977-07-31,10512600.0
country/CAN,1977-07-31,358620000.0
country/CAF,1977-07-31,4365000.0
country/TCD,1977-07-31,4449000.0
country/CHL,1977-07-31,54654000.0
country/COL,1977-07-31,54441000.0
country/COD,1977-07-31,39189000.0
country/COG,1977-07-31,4449000.0
country/CRI,1977-07-31,11016000.0
country/CIV,1977-07-31,14268000.0
country/CYP,1977-07-31,8898000.0
country/DNK,1977-07-31,82764000.0
country/DOM,1977-07-31,14535000.0
country/ECU,1977-07-31,11229000.0
country/EGY,1977-07-31,65244000.0
country/SLV,1977-07-31,11655000.0
country/GNQ,1977-07-31,2712000.0
country/SWZ,1977-07-31,2712000.0
country/FJI,1977-07-31,1378000.0
country/FIN,1977-07-31,61470000.0
country/FRA,1977-07-31,484980000.0
country/GAB,1977-07-31,4791000.0
country/GMB,1977-07-31,2331000.0
country/DEU,1977-07-31,542400000.0
country/GHA,1977-07-31,30123000.0
country/GRC,1977-07-31,46194000.0
country/GRD,1977-07-31,0.0
country/GTM,1977-07-31,11868000.0
country/GIN,1977-07-31,8304000.0
country/GUY,1977-07-31,6780000.0
country/HTI,1977-07-31,6567000.0
country/HND,1977-07-31,8517000.0
country/ISL,1977-07-31,7419000.0
country/IND,1977-07-31,326220000.0
country/IDN,1977-07-31,90156000.0
country/IRN,1977-07-31,61896000.0
country/IRQ,1977-07-31,23217000.0
country/IRL,1977-07-31,39213000.0
country/ISR,1977-07-31,42810000.0
country/ITA,1977-07-31,318000000.0
country/JAM,1977-07-31,17673000.0
country/JPN,1977-07-31,377400000.0
country/JOR,1977-07-31,7587000.0
country/KEN,1977-07-31,15600000.0
country/KOR,1977-07-31,22230000.0
country/LAO,1977-07-31,4449000.0
country/LSO,1977-07-31,1569000.0
country/LBR,1977-07-31,9537000.0
country/LUX,1977-07-31,7345000.0
country/MDG,1977-07-31,8730000.0
country/MWI,1977-07-31,5085000.0
country/MYS,1977-07-31,60618000.0
country/MLI,1977-07-31,7542000.0
country/MLT,1977-07-31,5088000.0
country/MRT,1977-07-31,4449000.0
country/MUS,1977-07-31,7374000.0
country/MEX,1977-07-31,124170000.0
country/MAR,1977-07-31,39189000.0
country/MMR,1977-07-31,20844000.0
country/NPL,1977-07-31,2214800.0
country/NLD,1977-07-31,236460000.0
country/NZL,1977-07-31,69402000.0
country/NIC,1977-07-31,8943000.0
country/NER,1977-07-31,4449000.0
country/NGA,1977-07-31,45555000.0
country/NOR,1977-07-31,76320000.0
country/OMN,1977-07-31,742000.0
country/PAK,1977-07-31,81639000.0
country/PAN,1977-07-31,12372000.0
country/PNG,1977-07-31,0.0
country/PRY,1977-07-31,6567000.0
country/PER,1977-07-31,40479000.0
country/PHL,1977-07-31,51495000.0
country/PRT,1977-07-31,0.0
country/ROU,1977-07-31,0.0
country/RWA,1977-07-31,6567000.0
country/WSM,1977-07-31,212000.0
country/SEN,1977-07-31,11442000.0
country/SLE,1977-07-31,7845000.0
country/SOM,1977-07-31,6567000.0
country/ZAF,1977-07-31,88920000.0
country/ESP,1977-07-31,126135000.0
country/LKA,1977-07-31,33978000.0
country/SDN,1977-07-31,24912000.0
country/SWE,1977-07-31,107025000.0
country/SYR,1977-07-31,17034000.0
country/TZA,1977-07-31,14322000.0
country/THA,1977-07-31,28542000.0
country/TGO,1977-07-31,5085000.0
country/TTO,1977-07-31,20811000.0
country/TUN,1977-07-31,14713000.0
country/TUR,1977-07-31,50307000.0
country/UGA,1977-07-31,13896000.0
country/GBR,1977-07-31,1006320000.0
country/USA,1977-07-31,2293980000.0
country/URY,1977-07-31,23937000.0
country/VEN,1977-07-31,112290000.0
country/VNM,1977-07-31,19758000.0
country/YUG,1977-07-31,69291000.0
country/ZMB,1977-07-31,24588000.0
Earth,1977-07-31,9314835400.0
country/AFG,1994-05-31,26703000.0
country/ALB,1994-05-31,0.0
country/DZA,1994-05-31,128640000.0
country/AGO,1994-05-31,0.0
country/ATG,1994-05-31,0.0
country/ARG,1994-05-31,318370000.0
country/AUS,1994-05-31,470545000.0
country/AUT,1994-05-31,179045000.0
country/BHS,1994-05-31,10230000.0
country/BHR,1994-05-31,6200000.0
country/BGD,1994-05-31,47120000.0
country/BRB,1994-05-31,8039000.0
country/BLR,1994-05-31,0.0
country/BEL,1994-05-31,485246000.0
country/BLZ,1994-05-31,0.0
country/BEN,1994-05-31,9409000.0
country/BTN,1994-05-31,0.0
country/BOL,1994-05-31,26703000.0
country/BIH,1994-05-31,20481252.0
country/BWA,1994-05-31,4359000.0
country/BRA,1994-05-31,358670000.0
country/BGR,1994-05-31,0.0
country/BFA,1994-05-31,9409000.0
country/BDI,1994-05-31,13697000.0
country/CPV,1994-05-31,620000.0
country/KHM,1994-05-31,15417000.0
country/CMR,1994-05-31,24462600.0
country/CAN,1994-05-31,779290000.0
country/CAF,1994-05-31,9325000.0
country/TCD,1994-05-31,9409000.0
country/CHL,1994-05-31,121924000.0
country/CHN,1994-05-31,236800000.0
country/COL,1994-05-31,114271000.0
country/COM,1994-05-31,716400.0
country/COD,1994-05-31,86309000.0
country/COG,1994-05-31,9719000.0
country/CRI,1994-05-31,23726000.0
country/CIV,1994-05-31,37828000.0
country/HRV,1994-05-31,44205369.0
country/CYP,1994-05-31,19438000.0
country/CZE,1994-05-31,0.0
country/DNK,1994-05-31,178864000.0
country/DJI,1994-05-31,1178000.0
country/DMA,1994-05-31,592400.0
country/DOM,1994-05-31,31585000.0
country/ECU,1994-05-31,32929000.0
country/EGY,1994-05-31,135924000.0
