dcid,year,interestPaymentsPPGCurrentUSD
country/IND,1976,261858336.9
country/IND,1980,453191908.9
country/IND,1981,496998113.4
country/IND,1983,676198947.4
country/IND,1987,1579319677.0
country/IND,1989,2933987438.4
country/IND,1991,3192673710.9
country/IND,1997,4215644601.5
country/IND,1998,4227067806.8
country/IND,2007,1449581057.1
country/IND,2012,1396759607.6
country/IND,2017,2151032889.2
country/IND,2023,2684647030.3
country/IND,2028,1297181522.0
country/IDN,1974,80114885.8
country/IDN,1976,327031811.8
country/IDN,1978,513902013.9
country/IDN,1982,1132069828.0
country/IDN,1983,1232881419.6
country/IDN,1986,2071963119.9
country/IDN,1989,2778158428.7
country/IDN,1996,3620716027.7
country/IDN,2002,2245632302.2
country/IDN,2006,2118179547.6
country/IDN,2017,6579425673.9
country/IDN,2020,9347708603.4
country/IDN,2021,7750407410.9
country/IDN,2023,8280376310.6
country/IDN,2024,7715495249.4
country/IDN,1973,50821096.2
country/IDN,1975,175318217.2
country/IDN,1987,2268378893.5
country/IDN,1993,3231947451.8
country/IDN,1995,3774868043.9
country/IDN,1999,3775683841.5
country/IDN,2003,2368282216.8
country/IDN,2005,1944610515.9
country/IDN,2008,2718254659.2
country/IDN,2009,2801755431.2
country/IDN,2019,7867120700.5
country/IDN,2026,6253490694.3
country/IDN,2027,6019023240.9
country/IDN,1970,24509255.2
country/IDN,1971,28323988.3
country/IDN,1972,46960287.2
country/IDN,1980,823810966.3
country/IDN,1984,1628434576.2
country/IDN,1985,1643756873.8
country/IDN,1988,2525648707.5
country/IDN,1990,2807192735.8
country/IDN,1997,3215869373.9
country/IDN,2000,3767312487.7
country/IDN,2001,3584685156.7
country/IDN,2011,3436685515.0
country/IDN,2012,3428527130.7
country/IDN,2025,6553506975.7
country/IDN,1977,440812351.3
country/IDN,1979,771017522.2
country/IDN,1981,990127294.1
country/IDN,1991,2940619380.4
country/IDN,1992,2993192063.2
country/IDN,1994,3247424795.8
country/IDN,1998,2971493260.0
country/IDN,2004,2850246040.4
country/IDN,2007,2730308841.8
country/IDN,2010,3033979647.7
country/IDN,2013,3925314330.3
country/IDN,2014,4443451237.0
country/IDN,2015,5200873366.6
country/IDN,2016,5958936110.6
country/IDN,2018,6767430051.0
country/IDN,2022,8702196540.4
country/IDN,2028,5809416593.4
country/IRN,1981,224564390.8
country/IRN,1982,182956492.3
country/IRN,1984,80893479.8
country/IRN,1985,55358284.0
country/IRN,1987,37841876.1
country/IRN,1991,41451757.6
country/IRN,1993,183463318.9
country/IRN,1994,264240077.4
country/IRN,1995,1108503422.8
country/IRN,1997,781887194.1
country/IRN,1999,394294385.4
country/IRN,2004,368922236.4
country/IRN,2009,271474626.5
country/IRN,2012,35217465.8
country/IRN,2023,5691404.3
country/IRN,1989,44946384.1
country/IRN,1992,93057252.5
country/IRN,2001,293061876.0
country/IRN,2007,558633544.3
country/IRN,2019,14888992.4
country/IRN,2022,7413837.0
country/IRN,2024,4133549.3
country/IRN,2025,2607189.4
country/IRN,2027,159696.6
country/IRN,2028,125718.6
country/IRN,1980,435583787.9
country/IRN,1986,59255977.1
country/IRN,1988,61810827.7
country/IRN,2000,392777584.9
country/IRN,2002,287591952.2
country/IRN,2003,303146457.3
country/IRN,2005,423642869.8
country/IRN,2010,135648092.4
country/IRN,2014,34984390.9
country/IRN,2018,18078395.4
country/IRN,2021,6923180.1
country/IRN,2026,998280.0
country/IRN,1983,116336978.6
country/IRN,1990,27783953.8
country/IRN,1996,1099086635.3
country/IRN,1998,490378143.0
country/IRN,2006,502045179.4
country/IRN,2008,509077671.5
country/IRN,2011,110432299.6
country/IRN,2013,33135835.0
country/IRN,2015,40138461.6
country/IRN,2016,87604802.2
country/IRN,2017,22404757.0
country/IRN,2020,15466630.2
country/IRQ,2016,500196590.4
country/IRQ,2018,855466648.5
country/IRQ,2025,268686943.0
country/IRQ,2026,199180174.5
country/IRQ,2027,130012831.8
country/IRQ,2028,66317009.4
country/IRQ,2017,579402572.0
country/IRQ,2020,802911098.9
country/IRQ,2023,498745761.6
country/IRQ,2024,363009617.0
country/IRQ,2015,524053885.7
country/IRQ,2019,848026447.9
country/IRQ,2021,675622444.6
country/IRQ,2022,634139043.9
country/JAM,1973,18262262.7
country/JAM,1976,55460595.3
country/JAM,1977,65760942.1
country/JAM,1979,98793689.1
country/JAM,1980,115154186.7
country/JAM,1981,105265501.6
country/JAM,1983,152692935.7
country/JAM,1997,142562672.5
country/JAM,1999,143557660.5
country/JAM,2005,361382279.2
country/JAM,2009,522799353.4
country/JAM,2010,488555037.1
country/JAM,2011,491914052.7
country/JAM,2018,591111304.0
country/JAM,2019,607166396.1
country/JAM,1984,188861372.3
country/JAM,1988,189331108.8
country/JAM,1989,170756563.9
country/JAM,1992,167595929.4
country/JAM,2002,310696480.2
country/JAM,2021,518794538.1
country/JAM,2022,458819582.3
country/JAM,2025,416057793.0
country/JAM,2003,298542748.2
country/JAM,2014,406662481.5
country/JAM,2026,360012689.8
country/JAM,2028,288812080.4
country/JAM,1971,10281851.4
country/JAM,1972,12934309.3
country/JAM,1974,34825643.7
country/JAM,1986,219679929.6
country/JAM,1987,202036127.3
country/JAM,1994,178132738.0
country/JAM,1998,124943701.6
country/JAM,2000,196000961.2
country/JAM,2001,274820794.3
country/JAM,2006,423557222.1
country/JAM,2012,462446959.4
country/JAM,2013,415984260.4
country/JAM,2015,426816123.3
country/JAM,2023,443296791.5
country/JAM,2027,324115340.1
country/JAM,1970,9279608.6
country/JAM,1975,51226266.7
country/JAM,1978,75925049.4
country/JAM,1982,137455601.0
country/JAM,1985,206619666.6
country/JAM,1990,200849840.3
country/JAM,1991,190353368.9
country/JAM,1993,161799035.7
country/JAM,1995,182106358.5
country/JAM,1996,168666855.4
country/JAM,2004,306573935.6
country/JAM,2007,473290685.0
country/JAM,2008,483075604.5
country/JAM,2016,574966601.5
country/JAM,2017,558403776.8
country/JAM,2020,552251671.4
country/JAM,2024,438373012.5
country/JOR,1984,127957806.9
country/JOR,1985,186215799.9
country/JOR,1995,209491988.2
country/JOR,1996,338283204.0
country/JOR,1997,308115101.3
country/JOR,2005,159192050.2
country/JOR,2008,199581101.0
country/JOR,2009,145211162.9
country/JOR,2011,168773303.7
country/JOR,2013,160446769.7
country/JOR,2014,252586402.6
country/JOR,2018,503955326.9
country/JOR,2020,523429048.6
country/JOR,2021,604310160.0
country/JOR,2025,497295603.0
country/JOR,2026,418423108.5
country/JOR,2027,327032657.4
country/JOR,1970,1792149.0
country/JOR,1971,2708732.6
country/JOR,1978,31289837.8
country/JOR,1994,203216666.8
country/JOR,1999,203722213.8
country/JOR,2001,217638181.8
country/JOR,2003,155949538.6
country/JOR,2004,145237061.6
country/JOR,2012,163747835.8
country/JOR,2015,280612772.4
country/JOR,2016,282446910.5
country/JOR,2017,386647712.2
country/KAZ,1994,29649377.1
country/KAZ,1997,164015187.7
country/KAZ,2001,244964959.8
country/KAZ,2003,195114171.0
country/KAZ,2005,145720534.8
country/KAZ,2007,95937029.1
country/KAZ,2008,66564609.2
country/KAZ,2010,54044249.1
country/KAZ,2012,75330239.8
country/KAZ,2017,870921561.7
country/KAZ,2023,800685416.9
country/KAZ,2024,755218218.4
country/JOR,1972,2862185.0
country/JOR,1975,6958358.6
country/JOR,1976,9304382.9
country/JOR,1977,17645242.9
country/JOR,1979,52854861.6
country/JOR,1980,78583066.1
country/JOR,1987,269796899.3
country/JOR,1988,301003868.9
country/JOR,1989,239371007.1
country/JOR,1990,309882383.1
country/JOR,1992,283138751.5
country/JOR,1998,394936650.5
country/JOR,2000,238649375.3
country/JOR,2002,172725891.7
country/JOR,2006,195163437.6
country/JOR,2019,580839857.1
country/JOR,2022,605979115.7
country/JOR,2028,317375789.8
country/KAZ,1992,21826.4
country/KAZ,1993,7534100.6
country/KAZ,1998,205477300.3
country/KAZ,2006,113112459.3
country/KAZ,2015,537150972.4
country/KAZ,2018,913118392.1
country/KAZ,2019,1090594008.0
country/KAZ,2021,948813666.7
country/KAZ,2022,875959039.3
country/KAZ,2027,508239750.3
country/KAZ,2028,496357322.5
country/JOR,1973,3081938.4
country/JOR,1974,3946324.0
country/JOR,1981,81592633.8
country/JOR,1982,98209994.5
country/JOR,1983,126541624.3
country/JOR,1986,219400294.0
country/JOR,1991,288233411.9
country/JOR,1993,210217855.3
country/JOR,2007,226898560.8
country/JOR,2010,144905974.0
country/JOR,2023,568622886.3
country/KAZ,1996,94506322.8
country/KAZ,1999,178439545.0
country/KAZ,2000,235412916.8
country/KAZ,2002,229202110.0
country/KAZ,2004,186512133.9
country/KAZ,2009,58144538.1
country/KAZ,2011,61306648.6
country/KAZ,2014,417070459.9
country/KAZ,2016,812950596.1
country/KAZ,2020,1033559971.9
country/KAZ,2026,537596883.7
country/JOR,2024,514864785.7
country/KAZ,1995,100290275.3
country/KAZ,2013,160053514.9
country/KAZ,2025,681929600.9
country/KEN,1972,15260700.7
country/KEN,1977,35516409.4
country/KEN,1981,124002252.0
country/KEN,1982,138651294.9
country/KEN,1984,121712621.4
country/KEN,1985,126343512.0
country/KEN,1986,154672421.5
country/KEN,1987,192206256.1
country/KEN,1988,194262223.9
country/KEN,1989,167114043.1
country/KEN,1991,202674879.4
country/KEN,1995,219874309.7
country/KEN,1999,111574027.6
country/KEN,2003,108984591.1
country/KEN,2007,78234402.3
country/KEN,2010,90367905.8
country/KEN,2011,92360073.3
country/KEN,2012,141832270.4
country/KEN,2014,287849673.4
country/KEN,2025,808932933.3
country/KEN,1974,21583106.9
country/KEN,1979,72794745.6
country/KEN,1980,123905391.4
country/KEN,1992,145562791.1
country/KEN,1993,154489495.5
country/KEN,2001,70648468.9
country/KEN,2006,71351729.2
country/KEN,2013,137065927.9
country/KEN,2016,437533372.5
country/KEN,2021,916305009.2
country/KEN,2024,932298975.9
country/KEN,2026,742268748.2
country/KEN,2028,588932904.6
country/KEN,1970,12898757.7
country/KEN,1971,12809469.9
country/KEN,1975,23235847.1
country/KEN,1976,26663545.5
country/KEN,1990,192584139.2
country/KEN,1994,243740676.7
country/KEN,2002,88719026.8
country/KEN,2004,60337916.2
country/KEN,2005,73046389.9
country/KEN,2015,349672405.9
country/KEN,2018,941165471.3
country/KEN,2019,1181327794.7
country/KEN,2020,1149761166.8
country/KEN,2027,678164865.6
country/KEN,1973,18848542.5
country/KEN,1978,55370830.0
country/KEN,1983,115409862.6
country/KEN,1996,209826086.7
country/KEN,1997,152085172.5
country/KEN,1998,130849337.0
country/KEN,2000,81279641.7
country/KEN,2008,91275647.0
country/KEN,2009,85463767.7
country/KEN,2017,605881271.1
country/KEN,2022,1078003975.7
country/KEN,2023,1037113214.7
country/XKX,2010,11388000.0
country/XKX,2013,12346737.7
country/XKX,2021,10970383.5
country/XKX,2024,9159581.9
country/XKX,2026,8475866.8
country/XKX,2028,6698411.7
country/XKX,2009,22545211.5
country/XKX,2011,11634771.3
country/XKX,2014,11876718.1
country/XKX,2016,10613114.8
country/XKX,2018,10786093.9
country/XKX,2022,8207101.8
country/XKX,2023,8953638.7
country/XKX,2025,8916901.4
country/XKX,2027,7850670.3
country/XKX,2012,11043912.6
country/XKX,2015,9966022.4
country/XKX,2017,10611972.2
country/XKX,2019,10374684.1
country/XKX,2020,10634088.9
country/KGZ,1993,351957.6
country/KGZ,1994,13113901.6
country/KGZ,1995,19687433.6
country/KGZ,1998,23650805.4
country/KGZ,1999,15575378.6
country/KGZ,2001,20630464.4
country/KGZ,2021,39802746.5
country/KGZ,2027,51106904.5
country/KGZ,1996,11047171.8
country/KGZ,2000,22539031.6
country/KGZ,2002,13329719.9
country/KGZ,2004,13496781.5
country/KGZ,2009,19084489.7
country/KGZ,2012,32868418.0
country/KGZ,2013,34378950.3
country/KGZ,2019,55782754.5
country/KGZ,2020,55483094.4
country/KGZ,2023,66136256.8
country/KGZ,1997,19870094.3
country/KGZ,2006,14558210.9
country/KGZ,2008,17444518.1
country/KGZ,2010,23285077.7
country/KGZ,2014,41889131.8
country/KGZ,2015,43844391.2
country/KGZ,2016,46849170.5
country/KGZ,2026,57608299.6
country/KGZ,2028,45113622.5
country/KGZ,2003,11922699.3
country/KGZ,2005,12400149.5
country/KGZ,2007,16327358.3
country/KGZ,2011,40385032.8
country/KGZ,2017,50547932.0
country/KGZ,2018,54018796.2
country/KGZ,2022,66074713.8
country/KGZ,2024,64940205.8
country/KGZ,2025,62171793.9
country/LAO,1972,448425.5
country/LAO,1976,1166853.1
country/LAO,1979,1885540.6
country/LAO,1986,1588705.1
country/LAO,1996,6259852.6
country/LAO,1998,7661286.3
country/LAO,2008,25092417.6
country/LAO,2010,28012642.1
country/LAO,2018,222007026.0
country/LAO,2022,251582439.6
country/LAO,2023,243126807.6
country/LAO,2024,217931130.6
country/LAO,1970,182759.6
country/LAO,1971,333327.6
country/LAO,1973,684584.3
country/LAO,1974,897489.8
country/LAO,1975,1023060.4
country/LAO,1980,1338743.4
country/LAO,1983,1238868.7
country/LAO,1984,1181913.4
country/LAO,1987,1879592.6
country/LAO,1990,2908908.6
country/LAO,1991,3146506.0
country/LAO,1995,5943269.8
country/LAO,2000,9301777.3
country/LAO,2001,9933614.1
country/LAO,2004,14605345.5
country/LAO,2005,15307269.6
country/LAO,2006,21185225.7
country/LAO,2012,57193384.3
country/LAO,2014,93611520.0
country/LAO,2020,200788282.8
country/LAO,2021,125235932.0
country/LAO,2025,195073391.7
country/LAO,2028,123907922.4
country/LAO,1977,1239151.8
country/LAO,1985,960663.5
country/LAO,1988,2061694.1
country/LAO,1989,2522200.7
country/LAO,1992,3864694.8
country/LAO,1999,9068813.2
country/LAO,2003,12134614.5
country/LAO,2009,28516601.5
country/LAO,2013,74693933.5
country/LAO,2015,103725593.3
country/LAO,2016,138292080.3
country/LAO,2017,176453380.2
country/LAO,2027,147928482.1
country/LAO,1978,1842428.2
country/LAO,1981,1251487.6
country/LAO,1982,1199704.2
country/LAO,1993,4582611.7
country/LAO,1994,4822202.5
country/LAO,1997,7193573.9
country/LAO,2002,10406723.3
country/LAO,2007,19632795.4
country/LAO,2011,51081563.2
country/LAO,2019,267644417.5
country/LAO,2026,168066955.7
country/LBN,1970,1244394.0
country/LBN,1974,2648255.7
country/LBN,1980,6026214.7
country/LBN,1981,13809751.9
country/LBN,1998,196579654.6
country/LBN,1971,2465580.4
country/LBN,1973,2496442.7
country/LBN,1977,1764586.5
country/LBN,1979,3545741.2
country/LBN,1996,147227425.3
country/LBN,1972,2365293.8
country/LBN,1982,20484600.0
country/LBN,1987,23864374.3
country/LBN,1991,14811072.2
country/LBN,1992,25125625.3
country/LBN,1993,23514543.4
country/LBN,1994,26410905.1
country/LBN,1995,54308144.8
country/LBN,1997,170243978.6
country/LBN,1975,1965546.3
country/LBN,1976,2055764.2
country/LBN,1978,1840781.1
country/LBN,1983,22305814.0
country/LBN,1984,30139256.0
country/LBN,1985,28823614.2
country/LBN,1986,27064620.4
country/LBN,1988,17541517.2
country/LBN,1989,11127857.0
country/LBN,1990,11303701.4
country/LBN,2006,1241849734.2
country/LBN,2001,597062800.8
country/LBN,2004,1224538455.1
country/LBN,2014,1665880246.9
country/LBN,2017,1761002542.6
country/LBN,2020,157077226.8
country/LBN,2009,1431672017.3
country/LBN,2011,1457629169.0
country/LBN,2016,1719012003.3
country/LBN,2018,2150343496.1
country/LBN,2022,1986155946.3
country/LBN,2024,1797801015.5
country/LBN,2005,1197079291.7
country/LBN,2007,1372838211.8
country/LBN,2008,1402868251.1
country/LBN,2010,1406410586.7
country/LBN,2013,1584735189.7
country/LBN,2015,1624349510.4
country/LBN,2021,47213419.1
country/LBN,2025,1671945389.2
country/LBN,2028,1228820812.3
country/LBN,1999,306043776.7
country/LBN,2000,417893681.6
country/LBN,2002,908942891.8
country/LBN,2003,1252760485.1
country/LBN,2012,1451444643.4
country/LBN,2019,2142006119.5
country/LBN,2023,1871370310.1
country/LBN,2026,1615736359.9
country/LBN,2027,1462763309.2
country/LSO,1970,221700.0
country/LSO,1973,223325.6
country/LSO,1977,247369.7
country/LSO,1979,575003.5
country/LSO,1981,1556616.5
country/LSO,1983,6163657.9
country/LSO,1988,7145015.7
country/LSO,1995,15729293.8
country/LSO,2001,17535185.8
country/LSO,2007,64326803.5
country/LSO,2008,7822227.3
country/LSO,2012,9612618.1
country/LSO,2026,17422255.0
country/LSO,1974,184018.2
country/LSO,1976,232531.3
country/LSO,1978,385529.4
country/LSO,1985,4242043.5
country/LSO,1989,7389926.8
country/LSO,1993,11875333.8
country/LSO,2003,14165095.1
country/LSO,2006,9208800.1
country/LSO,2010,7838524.7
country/LSO,2014,12382209.6
country/LSO,2019,23847483.3
country/LSO,2020,15991957.6
country/LSO,2022,18863605.6
country/LSO,2025,18621347.0
country/LSO,1975,221165.3
country/LSO,1990,7998351.0
country/LSO,1992,13173309.6
country/LSO,1996,15715413.7
country/LSO,1998,22002097.7
country/LSO,1999,21560289.2
country/LSO,2000,22949188.7
country/LSO,2004,14722812.1
country/LSO,2005,13695284.7
country/LSO,2015,20334505.0
country/LSO,2021,261740318.9
country/LSO,2024,19291095.5
country/LSO,2027,15951240.9
country/LSO,1971,148575.3
country/LSO,1972,219747.1
country/LSO,1980,1458468.8
country/LSO,1982,4812768.4
country/LSO,1984,3468138.3
country/LSO,1986,4416781.2
country/LSO,1987,5663363.0
country/LSO,1991,9876137.2
country/LSO,1994,11058684.7
country/LSO,1997,19995570.5
country/LSO,2002,14711371.0
country/LSO,2009,7432421.9
country/LSO,2011,9255625.9
country/LSO,2013,10572312.3
country/LSO,2016,14165090.9
country/LSO,2017,16137650.6
country/LSO,2018,16885782.2
country/LSO,2023,19423543.5
country/LSO,2028,14547197.2
country/LBR,1971,5897832.3
country/LBR,1973,5289676.0
country/LBR,1979,22844604.6
country/LBR,1981,17472128.1
country/LBR,1988,8393188.3
country/LBR,1991,1322007.2
country/LBR,1998,38000.0
country/LBR,2008,69031988.8
country/LBR,2010,590868.0
country/LBR,2012,1075678.5
country/LBR,2014,8597979.8
country/LBR,2023,11003506.8
country/LBR,1974,5013308.8
country/LBR,1977,7227535.0
country/LBR,1984,10575951.3
country/LBR,1986,14383311.1
country/LBR,1990,714762.3
country/LBR,2001,0.0
country/LBR,2006,32371.0
country/LBR,2013,1534528.5
country/LBR,2021,9397749.9
country/LBR,1972,4863152.6
country/LBR,1976,5883870.3
country/LBR,1978,12906704.0
country/LBR,1982,13464761.2
country/LBR,1983,10163536.0
country/LBR,1987,6986565.8
country/LBR,1992,96000.0
country/LBR,1994,113369.5
country/LBR,1996,368494.3
country/LBR,1999,27000.0
country/LBR,2002,19000.0
country/LBR,2003,0.0
country/LBR,2004,0.0
country/LBR,2007,380542147.5
country/LBR,2011,447326.0
country/LBR,2015,2708040.4
country/LBR,2017,4734322.3
country/LBR,2018,7310221.9
country/LBR,2020,10307220.7
country/LBR,2022,10538000.9
country/LBR,2025,11116990.9
country/LBR,2027,10720693.2
country/LBR,2028,10357984.2
country/LBR,1970,6047339.7
country/LBR,1975,5141679.4
country/LBR,1980,22740477.5
country/LBR,1985,10168897.8
country/LBR,1989,1090695.4
country/LBR,1993,8153563.0
country/LBR,1997,49000.0
country/LBR,2000,0.0
country/LBR,2005,32501.4
country/LBR,2009,11797886.7
country/LBR,2016,2980331.5
country/LBR,2019,6990977.5
country/LBR,2024,11147665.7
country/LBR,2026,10943570.7
country/MDG,1970,16123327.6
country/MDG,1972,15547534.3
country/MDG,1975,25181627.2
country/MDG,1981,32372929.3
country/MDG,1982,44676977.3
country/MDG,1989,100124592.1
country/MDG,1993,25522510.8
country/MDG,2002,29405232.9
country/MDG,2004,29518552.7
country/MDG,2023,36346630.7
country/MDG,2027,32824302.5
country/MDG,1971,16441957.6
country/MDG,1976,4193087.8
country/MDG,1977,25894104.8
country/MDG,1983,30721022.4
country/MDG,1984,39274443.8
country/MDG,1985,39367428.5
country/MDG,1990,85168901.2
country/MDG,1992,33597232.4
country/MDG,1995,16057708.3
country/MDG,1998,50989167.0
country/MDG,2000,28400201.1
country/MDG,2003,30700277.9
country/MDG,2015,25445401.7
country/MDG,2017,22755351.0
country/MDG,2019,29735210.4
country/MDG,2021,32476178.1
country/MDG,2022,36028778.2
country/MDG,1973,16621182.9
country/MDG,1974,21014645.5
country/MDG,1980,26471293.5
country/MDG,1986,49024610.7
country/MDG,1988,72220463.5
country/MDG,1997,92876662.9
country/MDG,1978,7299516.5
country/MDG,1979,15970952.1
country/MDG,1987,102345411.1
country/MDG,1991,65731629.2
country/MDG,1994,19260809.5
country/MDG,1996,18274408.3
country/MDG,2005,28390115.8
country/MDG,2007,9688095.3
country/MDG,2008,10750223.6
country/MDG,2011,16205266.9
country/MDG,2018,28876751.7
country/MDG,2024,35648645.8
country/MDG,2025,35623589.9
country/MDG,1999,76413431.8
country/MDG,2001,28416748.7
country/MDG,2006,21252609.0
country/MDG,2009,14734515.3
country/MDG,2010,16345530.8
country/MDG,2012,17261592.1
country/MDG,2013,16969815.5
country/MDG,2014,18958006.4
country/MDG,2016,19799994.1
country/MDG,2020,30749383.6
country/MDG,2026,34991191.0
country/MDG,2028,31257976.8
country/MWI,1971,4323180.6
country/MWI,1980,34824636.7
country/MWI,1985,30080062.4
country/MWI,1988,28247252.5
country/MWI,1989,28316011.2
country/MWI,1996,27472416.4
country/MWI,2005,21797114.4
country/MWI,2011,7312032.0
country/MWI,2013,13517752.7
country/MWI,2027,24693838.1
country/MWI,1970,3512569.0
country/MWI,1974,8205528.0
country/MWI,1976,9328833.1
country/MWI,1982,33328252.4
country/MWI,1987,28616842.5
country/MWI,1993,27397588.9
country/MWI,1994,25744578.1
country/MWI,1997,26127744.1
country/MWI,1998,22853533.6
country/MWI,2001,14080609.9
country/MWI,2004,23310129.2
country/MWI,2012,9437684.6
country/MWI,2015,15638100.5
country/MWI,2016,17015643.6
country/MWI,2018,12099300.5
country/MWI,2020,20729563.0
country/MWI,1972,4592055.9
country/MWI,1975,8975944.0
country/MWI,1977,7696745.7
country/MWI,1978,17084243.9
country/MWI,1979,24591197.2
country/MWI,1990,36063715.7
country/MWI,1991,37921103.4
country/MWI,1992,30810378.2
country/MWI,1999,17570628.5
country/MWI,2000,17871268.4
country/MWI,2006,18018839.3
country/MWI,2007,11417889.4
country/MWI,2028,23098846.8
country/MWI,1973,6434824.7
country/MWI,1981,49667768.9
country/MWI,1983,30604369.2
country/MWI,1984,30372673.8
country/MWI,1986,36214486.5
country/MWI,1995,38719564.6
country/MWI,2002,15848564.2
country/MWI,2003,17018727.1
country/MWI,2008,14883087.3
country/MWI,2009,14842734.1
country/MWI,2010,6903001.4
country/MWI,2014,15787049.4
country/MWI,2017,15594528.6
country/MWI,2019,16856666.5
country/MWI,2021,21868957.3
country/MWI,2022,26988471.1
country/MWI,2023,27690503.9
country/MWI,2024,27538061.2
country/MWI,2025,26948995.2
country/MWI,2026,26009527.5
country/MDV,1980,282822.5
country/MDV,1982,778043.4
country/MDV,1978,43378.7
country/MDV,1979,77350.4
country/MDV,1981,453515.1
country/MDV,1983,1631861.5
country/MDV,1984,1999690.6
country/MDV,1991,1399546.8
country/MDV,1998,3881709.5
country/MDV,1999,4410088.3
country/MDV,2001,4594366.3
country/MDV,2004,6539301.8
country/MDV,2007,10333568.5
country/MDV,2010,9161459.9
country/MDV,2013,9144504.9
country/MDV,2017,14995153.0
country/MDV,2019,80377321.6
country/MDV,2021,81829872.5
country/MDV,2022,121698577.8
country/MDV,2023,115029455.8
country/MDV,2024,112756657.8
country/MDV,2025,110406497.5
country/MDV,2026,80873312.4
country/MDV,1985,1887853.7
country/MDV,1986,2066330.8
country/MDV,1987,1614613.3
country/MDV,1988,1680377.5
country/MDV,1994,2979781.9
country/MDV,1997,4070066.0
country/MDV,2006,7971754.1
country/MDV,2011,10437330.6
country/MDV,2027,50270425.1
country/MDV,2028,44232332.3
country/MDV,1992,1528485.7
country/MDV,1989,1259768.5
country/MDV,1996,3685726.6
country/MDV,2005,7078038.9
country/MDV,2014,10807201.5
country/MDV,2015,13495746.9
country/MDV,1990,1304679.3
country/MDV,1993,2388269.7
country/MDV,1995,3579855.5
country/MDV,2000,4742748.9
country/MDV,2002,4358360.2
country/MDV,2003,4896012.5
country/MDV,2008,12343729.5
country/MDV,2009,12116102.7
country/MDV,2012,10070946.8
country/MDV,2016,14498638.4
country/MDV,2018,54580902.1
country/MDV,2020,74909085.4
country/MLI,1980,3306593.6
country/MLI,1989,14488819.8
country/MLI,1990,17448422.7
country/MLI,1991,12765369.6
country/MLI,1998,18092180.4
country/MLI,2001,15371031.2
country/MLI,2006,23774091.2
country/MLI,2007,19030871.6
country/MLI,2013,28262083.1
country/MLI,2015,33921699.1
country/MLI,2021,59347267.5
country/MLI,2024,67161663.6
country/MLI,2025,65281757.5
country/MLI,1972,528876.9
country/MLI,1973,624108.7
country/MLI,1974,836957.1
country/MLI,1975,813939.5
country/MLI,1976,797144.3
country/MLI,1981,3416853.8
country/MLI,1982,5627803.8
country/MLI,1984,8264685.3
country/MLI,1993,40576748.6
country/MLI,1999,21341368.8
country/MLI,2000,17515943.3
country/MLI,2012,24107798.6
country/MLI,2022,61883791.8
country/MLI,2023,66187220.3
country/MLI,1971,454851.2
country/MLI,1979,2961433.6
country/MLI,1985,12826172.1
country/MLI,1986,12603635.5
country/MLI,1987,14369776.3
country/MLI,1992,15999377.0
country/MLI,1995,22318491.8
country/MLI,1996,59094046.7
country/MLI,1997,20349432.0
country/MLI,2004,25306008.9
country/MLI,2008,24522253.4
country/MLI,2009,21772056.0
country/MLI,2010,21499455.0
country/MLI,2016,36718058.2
country/MLI,2018,40530740.0
country/MLI,2019,47372955.2
country/MLI,2026,60762924.2
country/MLI,1970,411549.9
country/MLI,1977,2218223.0
country/MLI,1978,2896298.5
country/MLI,1983,6599342.4
country/MLI,1988,15983132.2
country/MLI,1994,24097303.2
country/MLI,2002,21063523.8
country/MLI,2003,17251436.6
country/MLI,2005,27209726.8
country/MLI,2011,25320610.4
country/MLI,2014,27281726.3
country/MLI,2017,36669750.9
country/MLI,2020,36741797.2
country/MLI,2027,55948525.4
country/MLI,2028,50973189.5
country/MRT,1970,370959.3
country/MRT,1972,1806256.1
country/MRT,1974,4255639.9
country/MRT,1977,8939907.0
country/MRT,1984,23366809.8
country/MRT,1993,42302638.9
country/MRT,1998,32508313.7
country/MRT,2000,20074165.5
country/MRT,2004,17881686.3
country/MRT,2011,42202246.4
country/MRT,2012,57729002.7
country/MRT,2013,57404556.4
country/MRT,2018,92043212.0
country/MRT,2021,58030275.0
country/MRT,1973,2002377.0
country/MRT,1979,15378974.0
country/MRT,1981,18195998.7
country/MRT,1982,22470017.6
country/MRT,1985,27141283.3
country/MRT,1986,31167809.0
country/MRT,1990,35005343.4
country/MRT,1991,25276057.7
country/MRT,1992,19517057.3
country/MRT,1971,765061.3
country/MRT,1975,5425847.8
country/MRT,1978,9593636.5
country/MRT,1980,12770357.8
country/MRT,1983,22686041.1
country/MRT,1987,31584822.8
country/MRT,1995,32483392.2
country/MRT,1996,29713995.0
country/MRT,2016,74608337.0
country/MRT,2019,88481865.0
country/MRT,2026,71889655.5
country/MRT,1994,38225767.2
country/MRT,1997,35206992.3
country/MRT,1999,28023521.0
country/MRT,2002,13452630.2
country/MRT,2003,13476275.3
country/MRT,2008,21468501.3
country/MRT,2009,23267678.6
country/MRT,2010,35410024.7
country/MRT,2015,95185895.1
country/MRT,2017,80367105.3
country/MRT,2022,81514483.8
country/MRT,2023,87725223.2
country/MRT,2027,65377578.1
country/MRT,2028,58013007.7
country/MRT,1976,7822190.7
country/MRT,1988,32481535.6
country/MRT,1989,25354160.5
country/MRT,2001,20939909.1
country/MRT,2005,19641863.0
country/MRT,2006,19757260.5
country/MRT,2007,22523603.9
